,cluster,word,frequency
6301,122.0,verdaderos,295
6302,206.0,verdades,335
6303,69.0,verde,83
6304,70.0,verdes,105
6305,200.0,veremos,269
6306,466.0,verguenza,429
6307,207.0,verlo,86
6308,312.0,verse,81
6309,200.0,vestidos,68
6310,111.0,vestir,68
6311,206.0,veto,79
6312,466.0,vez,9569
6313,200.0,vi,339
6314,93.0,via,514
6315,206.0,viajar,178
6316,206.0,viaje,355
6317,93.0,viajes,175
6318,93.0,vianda,125
6319,93.0,viandas,446
6320,70.0,vias,407
6321,365.0,vicio,268
6322,278.0,vicios,367
6323,344.0,victima,233
6324,344.0,victimas,470
6325,466.0,victoria,1192
6326,466.0,victorias,226
6327,344.0,victoriosa,129
6328,299.0,victorioso,88
6329,69.0,victoriosos,71
6330,466.0,vida,5360
6331,466.0,vidas,864
6332,312.0,vieja,280
6333,70.0,viejas,208
6334,312.0,viejo,361
6335,206.0,viejos,346
6336,225.0,viendo,446
6337,93.0,viene,1513
6338,206.0,vienen,802
6339,383.0,vientos,100
6340,361.0,viernes,105
6341,200.0,vieron,366
6342,344.0,viet,1601
6343,344.0,vietnamita,135
6344,344.0,vietnamitas,224
6345,206.0,vigencia,75
6346,365.0,vigilancia,115
6347,365.0,vigor,68
6348,312.0,villa,160
6349,70.0,villas,518
6350,200.0,vimos,473
6351,365.0,vinculacion,104
6352,339.0,vinculos,239
6353,200.0,vine,96
6354,344.0,vinieron,480
6355,344.0,vino,575
6356,344.0,vio,335
6357,344.0,violacion,125
6358,344.0,violaciones,118
6359,344.0,violando,69
6360,344.0,violar,68
6361,344.0,violencia,281
6362,344.0,virtualmente,228
6363,365.0,virtud,601
6364,466.0,virtudes,332
6365,365.0,virus,130
6366,206.0,visa,74
6367,122.0,visas,69
6368,466.0,vision,126
6369,339.0,visita,640
6370,549.0,visitado,133
6371,200.0,visitamos,126
6372,200.0,visitan,86
6373,200.0,visitante,114
6374,200.0,visitantes,308
6375,200.0,visitar,318
6376,361.0,visitas,86
6377,200.0,visite,103
6378,200.0,visito,91
6379,339.0,visperas,80
6380,206.0,vista,964
6381,70.0,vistas,147
6382,549.0,visto,1716
6383,466.0,vital,208
6384,77.0,vitales,119
6385,466.0,viva,936
6386,200.0,vivan,178
6387,200.0,vive,451
6388,93.0,viven,712
6389,200.0,vivia,234
6390,365.0,viviamos,70
6391,542.0,vivian,344
6392,549.0,vivido,466
6393,93.0,vivienda,648
6394,93.0,viviendas,1378
6395,542.0,viviendo,576
6396,200.0,vivieron,122
6397,466.0,vivimos,320
6398,200.0,vivio,114
6399,466.0,vivir,1705
6400,200.0,viviran,67
6401,206.0,vivo,128
6402,542.0,vivos,228
6403,466.0,vocacion,307
6404,70.0,vocacional,85
6405,70.0,vocacionales,120
6406,344.0,voceros,87
6407,361.0,voces,69
6408,207.0,voisin,77
6409,206.0,volar,69
6410,93.0,volumen,195
6411,466.0,voluntad,918
6412,207.0,voluntario,206
6413,70.0,voluntarios,298
6414,206.0,volver,683
6415,344.0,volvera,97
6416,200.0,volveran,106
6417,200.0,volveremos,79
6418,383.0,volvieron,99
6419,69.0,volvio,124
6420,344.0,votar,243
6421,344.0,votaron,75
6422,344.0,voto,320
6423,344.0,votos,295
6424,207.0,voy,1814
6425,466.0,voz,185
6426,344.0,vuelo,98
6427,361.0,vuelos,85
6428,206.0,vuelta,162
6429,206.0,vueltas,77
6430,549.0,vuelto,122
6431,200.0,vuelva,128
6432,200.0,vuelvan,108
6433,365.0,vuelve,170
6434,206.0,vuelven,114
6435,361.0,vuelvo,113
6436,344.0,washington,384
6437,225.0,ya,18885
6438,93.0,yacimientos,71
6439,344.0,yanki,1129
6440,344.0,yankis,1432
6441,206.0,yo,8276
6442,344.0,york,290
6443,93.0,yuca,99
6444,344.0,yugo,120
6445,344.0,yugoslavia,85
6446,93.0,zafra,1645
6447,93.0,zafras,179
6448,111.0,zanahoria,67
6449,69.0,zapata,134
6450,93.0,zapatos,472
6451,93.0,zona,993
6452,93.0,zonas,528
